0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	1	1.0
22	0	0.0
23	0	0.0
24	0	0.0
25	0	0.0
26	0	0.0
27	0	0.0
28	0	0.0
29	0	0.0
30	0	0.0
31	1	1.0
32	2	1.4142135623730951
33	0	0.0
34	1	1.0
35	1	1.0
36	0	0.0
37	0	0.0
38	1	1.0
39	2	1.4142135623730951
40	1	1.0
41	1	1.0
42	2	1.4142135623730951
43	4	2.0
44	2	1.4142135623730951
45	0	0.0
46	1	1.0
47	1	1.0
48	3	1.7320508075688772
49	3	1.7320508075688772
50	4	2.0
51	0	0.0
52	22	4.69041575982343
53	76	9.273618495495704
54	140	12.24744871391589
55	172	14.07124727947029
56	208	15.231546211727817
57	212	15.362291495737216
58	211	15.132745950421556
59	196	14.832396974191324
60	209	15.394804318340652
61	191	14.66287829861518
62	185	14.247806848775006
63	184	14.560219778561036
64	199	14.866068747318504
65	222	15.748015748023622
66	196	14.899664425751341
67	182	14.422205101855956
68	207	15.588457268119896
69	186	14.2828568570857
70	223	15.394804318340652
71	185	15.066519173319364
72	185	14.456832294800959
73	206	15.297058540778355
74	212	15.165750888103101
75	198	15.165750888103101
76	204	15.491933384829668
77	186	14.628738838327795
78	230	15.748015748023622
79	189	14.66287829861518
80	197	14.999999999999998
81	194	14.832396974191326
82	194	15.033296378372908
83	195	14.93318452306808
84	206	15.165750888103101
85	195	14.52583904633395
86	220	15.362291495737216
87	231	15.905973720586866
88	225	15.905973720586866
89	240	16.3707055437449
90	215	15.588457268119896
91	191	15.132745950421555
92	204	14.7648230602334
93	224	15.684387141358123
94	202	14.832396974191324
95	220	15.874507866387543
96	206	15.362291495737217
97	210	15.620499351813308
98	226	15.68438714135812
99	209	16.031219541881395
100	179	14.106735979665885
101	180	14.352700094407323
102	197	15.394804318340652
103	198	14.7648230602334
104	201	15.394804318340652
105	205	15.198684153570664
106	218	16.0
107	226	16.24807680927192
108	196	15.0996688705415
109	198	14.696938456699069
110	214	15.62049935181331
111	215	15.84297951775486
112	209	15.264337522473749
113	212	15.748015748023622
114	205	15.132745950421555
115	239	16.401219466856727
116	226	16.3707055437449
117	216	15.620499351813308
118	211	15.588457268119896
119	228	15.999999999999998
120	240	16.492422502470642
121	215	15.652475842498529
122	237	16.522711641858304
123	213	15.394804318340652
124	221	15.716233645501712
125	217	15.968719422671311
126	225	15.905973720586866
127	228	15.999999999999998
128	208	15.165750888103101
129	222	16.186414056238647
130	225	15.7797338380595
131	233	16.0312195418814
132	233	16.703293088490067
133	250	16.49242250247064
134	238	16.431676725154983
135	269	17.578395831246947
136	226	16.186414056238643
137	219	16.0312195418814
138	246	16.431676725154983
139	260	17.08800749063506
140	278	17.72004514666935
141	278	17.60681686165901
142	265	17.23368793961409
143	278	17.832554500127006
144	306	18.275666882497067
145	269	17.46424919657298
146	305	18.138357147217057
147	306	18.33030277982336
148	296	18.275666882497067
149	340	19.235384061671347
150	316	19.026297590440446
151	319	19.05255888325765
152	340	19.235384061671347
153	329	19.519221295943137
154	375	20.074859899884732
155	360	20.0
156	384	20.54263858417414
157	425	21.656407827707714
158	452	22.090722034374522
159	465	22.20360331117452
160	485	22.64950330581225
161	493	23.08679276123039
162	563	24.43358344574123
163	589	24.95996794869737
164	578	24.979991993593593
165	634	25.729360660537214
166	645	25.942243542145693
167	676	26.495282598983543
168	708	27.49545416973504
169	733	28.08914381037628
170	775	28.65309756378881
171	815	29.103264421710495
