&a / °	I1 / %
2.528	15.0
2.522	16.1
2.517	18.1
2.512	19.3
2.506	19.1
2.501	17.6
2.496	15.7
2.490	13.8
2.485	12.4
2.480	11.4
2.474	11.2
2.469	12.3
2.464	14.1
2.458	15.9
2.453	17.4
2.448	17.9
2.442	17.6
2.437	16.8
2.432	16.0
2.426	15.6
2.421	16.3
2.416	18.7
2.410	22.5
2.405	26.1
2.400	28.1
2.394	28.0
2.389	26.2
2.384	23.4
2.378	20.6
2.373	18.5
2.368	17.9
2.362	18.7
2.357	20.5
2.352	21.7
2.346	21.6
2.341	20.3
2.336	18.3
2.330	16.2
2.325	14.4
2.320	13.0
2.314	12.3
2.309	12.4
2.304	13.6
2.298	15.5
2.293	17.2
2.288	18.5
2.282	19.4
2.277	19.4
2.272	18.7
2.266	17.9
2.261	17.2
2.256	17.3
2.250	18.8
2.245	22.0
2.240	25.9
2.234	29.1
2.229	31.0
2.223	30.6
2.218	28.6
2.213	25.4
2.207	22.5
2.202	20.1
2.197	19.1
2.191	19.6
2.186	21.5
2.181	23.1
2.175	23.6
2.170	22.8
2.165	21.1
2.159	18.9
2.154	16.8
2.149	14.8
2.143	13.6
2.138	12.8
2.133	12.9
2.127	13.8
2.122	15.6
2.117	17.4
2.111	19.3
2.106	20.6
2.101	21.4
2.095	21.3
2.090	20.6
2.085	19.5
2.079	18.5
2.074	18.5
2.069	19.9
2.063	22.9
2.058	27.1
2.053	30.8
2.047	33.2
2.042	33.6
2.037	32.3
2.031	29.6
2.026	26.4
2.021	23.3
2.015	21.2
2.010	20.0
2.005	20.6
1.999	22.3
1.994	24.4
1.989	25.2
1.983	24.5
1.978	22.8
1.972	21.0
1.967	19.1
1.962	17.3
1.956	15.5
1.951	14.0
1.946	13.2
1.940	13.0
1.935	13.7
1.930	15.3
1.924	17.4
1.919	19.7
1.914	21.3
1.908	22.2
1.903	22.5
1.898	22.3
1.892	21.6
1.887	20.9
1.882	20.2
1.876	20.1
1.871	20.9
1.866	22.9
1.860	26.1
1.855	30.1
1.850	33.3
1.844	35.3
1.839	35.4
1.834	34.1
1.828	31.5
1.823	28.4
1.818	25.3
1.812	22.9
1.807	21.4
1.802	21.2
1.796	22.0
1.791	24.1
1.786	26.0
1.780	27.2
1.775	26.9
1.769	25.9
1.764	24.1
1.759	22.0
1.753	19.6
1.748	17.6
1.743	16.0
1.737	14.8
1.732	13.9
1.727	13.9
1.721	14.4
1.716	15.8
1.711	17.7
1.705	20.0
1.700	21.9
1.695	23.6
1.689	24.6
1.684	25.0
1.679	24.8
1.673	24.4
1.668	23.4
1.663	22.5
1.657	21.7
1.652	21.6
1.647	22.1
1.641	23.9
1.636	27.1
1.631	31.1
1.625	35.1
1.620	38.5
1.615	39.8
1.609	39.5
1.604	37.6
1.599	34.6
1.593	30.8
1.588	27.2
1.582	24.4
1.577	22.7
1.572	21.9
1.566	22.2
1.561	23.4
1.556	25.4
1.550	27.6
1.545	29.5
1.540	30.2
1.534	29.8
1.529	28.2
1.524	26.1
1.518	23.8
1.513	21.4
1.508	19.2
1.502	17.4
1.497	15.9
1.492	14.9
1.486	14.4
1.481	14.3
1.476	14.5
1.470	15.4
1.465	16.7
1.460	18.7
1.454	21.1
1.449	23.5
1.444	25.3
1.438	26.6
1.433	27.0
1.428	27.0
1.422	26.2
1.417	25.0
1.411	24.0
1.406	23.0
1.401	22.3
1.395	21.9
1.390	21.9
1.385	22.6
1.379	24.0
1.374	26.5
1.369	30.0
1.363	34.3
1.358	38.3
1.353	41.5
1.347	43.1
1.342	43.1
1.337	41.5
1.331	38.8
1.326	35.3
1.321	31.6
1.315	28.1
1.310	25.3
1.305	23.2
1.299	22.0
1.294	21.7
1.289	22.3
1.283	23.5
1.278	25.5
1.273	27.6
1.267	29.7
1.262	31.3
1.256	32.3
1.251	32.1
1.246	31.2
1.240	29.4
1.235	27.0
1.230	24.3
1.224	21.9
1.219	19.6
1.214	17.6
1.208	16.0
1.203	14.8
1.198	14.0
1.192	13.5
1.187	13.2
1.182	13.3
1.176	13.6
1.171	14.4
1.166	15.6
1.160	17.2
1.155	19.2
1.150	21.7
1.144	24.1
1.139	26.4
1.134	28.0
1.128	29.0
1.123	29.1
1.118	28.7
1.112	27.9
1.107	27.0
1.101	25.9
1.096	24.8
1.091	24.0
1.085	23.3
1.080	22.8
1.075	22.5
1.069	22.3
1.064	22.6
1.059	23.1
1.053	24.3
1.048	26.3
1.043	29.1
1.037	32.5
1.032	36.5
1.027	40.5
1.021	44.0
1.016	46.2
1.011	47.6
1.005	47.7
1.000	46.5
0.995	43.8
0.989	40.4
0.984	36.7
0.979	33.4
0.973	30.3
0.968	27.8
0.962	25.7
0.957	24.1
0.952	22.9
0.946	22.1
0.941	21.7
0.936	21.7
0.930	22.4
0.925	23.6
0.920	25.0
0.914	26.5
0.909	27.8
0.904	29.5
0.898	31.3
0.893	33.2
0.888	34.5
0.882	35.3
0.877	34.9
0.872	33.3
0.866	31.2
0.861	29.2
0.856	27.2
0.850	25.5
0.845	23.5
0.840	21.6
0.834	19.6
0.829	18.0
0.823	16.8
0.818	15.9
0.813	15.1
0.807	14.6
0.802	14.1
0.797	13.7
0.791	13.4
0.786	13.4
0.781	13.3
0.775	13.6
0.770	13.6
0.765	14.0
0.759	14.7
0.754	15.5
0.749	16.4
0.743	17.6
0.738	18.9
0.733	20.4
0.727	22.0
0.722	23.9
0.717	25.7
0.711	27.5
0.706	28.8
0.701	30.0
0.695	30.8
0.690	31.2
0.684	31.2
0.679	31.1
0.674	30.7
0.668	29.9
0.663	29.1
0.658	28.3
0.652	27.5
0.647	27.0
0.642	26.3
0.636	25.8
0.631	25.2
0.626	24.5
0.620	24.1
0.615	23.8
0.610	23.4
0.604	23.2
0.599	23.1
0.594	23.1
0.588	23.0
0.583	23.1
0.578	23.3
0.572	23.6
0.567	23.7
0.561	24.4
0.556	25.2
0.551	26.4
0.545	27.6
0.540	28.9
0.535	30.5
0.529	32.4
0.524	34.4
0.519	36.7
0.513	38.9
0.508	41.3
0.503	43.6
0.497	45.7
0.492	47.4
0.487	48.9
0.481	50.2
0.476	51.4
0.471	52.0
0.465	52.3
0.460	52.0
0.455	51.2
0.449	50.0
0.444	48.6
0.438	46.7
0.433	44.8
0.428	42.9
0.422	41.5
0.417	40.0
0.412	38.4
0.406	36.3
0.401	33.9
0.396	31.7
0.390	30.2
0.385	29.3
0.380	28.8
0.374	28.0
0.369	27.3
0.364	26.5
0.358	25.8
0.353	24.9
0.348	24.4
0.342	23.7
0.337	23.3
0.332	22.9
0.326	22.8
0.321	22.6
0.316	22.6
0.310	22.4
0.305	22.0
0.299	21.6
0.294	21.2
0.289	21.1
0.283	21.3
0.278	21.6
0.273	22.0
0.267	22.4
0.262	22.8
0.257	23.1
0.251	23.5
0.246	23.6
0.241	23.7
0.235	24.0
0.230	24.4
0.225	24.8
0.219	25.2
0.214	25.4
0.209	25.9
0.203	26.2
0.198	26.6
0.193	26.7
0.187	27.1
0.182	27.3
0.176	27.7
0.171	28.0
0.166	28.4
0.160	28.8
0.155	29.2
0.150	29.2
0.144	29.2
0.139	29.3
0.134	29.6
0.128	29.7
0.123	29.9
0.118	30.0
0.112	30.0
0.107	30.3
0.102	30.8
0.096	31.2
0.091	31.6
0.086	31.5
0.080	31.5
0.075	31.3
0.070	31.3
0.064	31.3
0.059	31.5
0.053	31.5
0.048	31.5
0.043	31.0
0.037	30.9
0.032	30.9
0.027	31.3
0.021	31.5
0.016	31.7
0.011	31.7
0.005	31.8
0.000	31.9
-0.005	31.7
-0.011	31.4
-0.016	31.2
-0.021	30.7
-0.027	29.9
-0.032	29.1
-0.037	29.2
-0.043	29.6
-0.048	30.4
-0.053	30.8
-0.059	31.0
-0.064	30.9
-0.070	30.9
-0.075	30.7
-0.080	30.6
-0.086	30.4
-0.091	30.4
-0.096	30.2
-0.102	30.1
-0.107	29.8
-0.112	29.7
-0.118	29.4
-0.123	29.3
-0.128	29.2
-0.134	29.0
-0.139	28.6
-0.144	28.3
-0.150	27.9
-0.155	27.6
-0.160	27.3
-0.166	27.2
-0.171	26.9
-0.176	26.7
-0.182	26.4
-0.187	26.0
-0.193	25.6
-0.198	25.2
-0.203	24.4
-0.209	24.0
-0.214	23.6
-0.219	23.2
-0.225	22.8
-0.230	22.6
-0.235	22.3
-0.241	22.1
-0.246	21.9
-0.251	21.9
-0.257	21.9
-0.262	22.0
-0.267	22.1
-0.273	22.4
-0.278	22.6
-0.283	22.9
-0.289	23.0
-0.294	23.4
-0.299	23.8
-0.305	24.6
-0.310	25.4
-0.316	26.3
-0.321	27.2
-0.326	28.1
-0.332	28.9
-0.337	29.6
-0.342	30.3
-0.348	31.1
-0.353	32.0
-0.358	33.2
-0.364	34.2
-0.369	34.9
-0.374	35.6
-0.380	36.7
-0.385	37.9
-0.390	39.1
-0.396	40.0
-0.401	41.0
-0.406	41.8
-0.412	42.4
-0.417	42.9
-0.422	43.3
-0.428	43.7
-0.433	44.0
-0.438	44.0
-0.444	43.9
-0.449	43.5
-0.455	43.1
-0.460	42.3
-0.465	41.5
-0.471	40.7
-0.476	39.8
-0.481	38.7
-0.487	37.5
-0.492	36.3
-0.497	35.1
-0.503	33.8
-0.508	32.6
-0.513	31.3
-0.519	30.1
-0.524	28.9
-0.529	27.9
-0.535	27.1
-0.540	26.3
-0.545	25.9
-0.551	25.6
-0.556	25.2
-0.561	25.1
-0.567	24.8
-0.572	24.8
-0.578	24.8
-0.583	24.9
-0.588	25.1
-0.594	25.4
-0.599	25.6
-0.604	26.0
-0.610	26.3
-0.615	26.6
-0.620	26.9
-0.626	27.3
-0.631	27.7
-0.636	27.8
-0.642	27.7
-0.647	27.4
-0.652	26.9
-0.658	26.8
-0.663	26.4
-0.668	26.0
-0.674	25.2
-0.679	24.5
-0.684	23.6
-0.690	23.0
-0.695	22.2
-0.701	21.5
-0.706	20.7
-0.711	19.9
-0.717	19.1
-0.722	18.3
-0.727	17.9
-0.733	17.5
-0.738	17.0
-0.743	16.6
-0.749	16.4
-0.754	16.4
-0.759	16.4
-0.765	16.4
-0.770	16.4
-0.775	16.8
-0.781	17.2
-0.786	17.7
-0.791	18.2
-0.797	19.1
-0.802	19.8
-0.807	20.7
-0.813	21.6
-0.818	22.7
-0.823	23.7
-0.829	24.8
-0.834	25.7
-0.840	26.6
-0.845	27.5
-0.850	28.3
-0.856	28.7
-0.861	29.0
-0.866	29.0
-0.872	28.9
-0.877	28.5
-0.882	27.9
-0.888	27.2
-0.893	26.4
-0.898	25.7
-0.904	25.4
-0.909	25.3
-0.914	25.5
-0.920	26.0
-0.925	26.9
-0.930	28.2
-0.936	29.7
-0.941	31.4
-0.946	33.4
-0.952	35.2
-0.957	36.9
-0.962	38.1
-0.968	39.2
-0.973	39.7
-0.979	39.9
-0.984	39.5
-0.989	38.8
-0.995	37.6
-1.000	36.3
-1.005	34.4
-1.011	32.5
-1.016	30.8
-1.021	29.2
-1.027	27.7
-1.032	26.5
-1.037	25.6
-1.043	25.1
-1.048	24.7
-1.053	24.7
-1.059	24.9
-1.064	25.2
-1.069	25.5
-1.075	25.6
-1.080	25.6
-1.085	25.6
-1.091	25.4
-1.096	25.1
-1.101	24.3
-1.107	23.5
-1.112	22.7
-1.118	21.9
-1.123	21.0
-1.128	20.1
-1.134	19.3
-1.139	18.4
-1.144	17.7
-1.150	17.2
-1.155	16.8
-1.160	16.6
-1.166	16.6
-1.171	17.0
-1.176	17.6
-1.182	18.5
-1.187	19.5
-1.192	20.7
-1.198	21.7
-1.203	22.8
-1.208	24.0
-1.214	25.2
-1.219	26.4
-1.224	27.4
-1.230	28.0
-1.235	28.4
-1.240	28.1
-1.246	27.5
-1.251	26.7
-1.256	26.0
-1.262	25.6
-1.267	26.0
-1.273	26.8
-1.278	28.2
-1.283	29.8
-1.289	31.7
-1.294	33.4
-1.299	35.0
-1.305	35.9
-1.310	36.7
-1.315	36.7
-1.321	36.3
-1.326	35.2
-1.331	33.8
-1.337	32.1
-1.342	30.1
-1.347	28.1
-1.353	26.3
-1.358	25.0
-1.363	24.2
-1.369	23.9
-1.374	23.9
-1.379	23.9
-1.385	24.2
-1.390	24.2
-1.395	24.1
-1.401	23.9
-1.406	23.5
-1.411	22.7
-1.417	21.6
-1.422	20.4
-1.428	19.6
-1.433	18.4
-1.438	17.6
-1.444	16.8
-1.449	16.3
-1.454	16.0
-1.460	16.0
-1.465	16.4
-1.470	16.9
-1.476	18.0
-1.481	19.2
-1.486	20.4
-1.492	21.6
-1.497	22.8
-1.502	24.1
-1.508	24.9
-1.513	25.6
-1.518	25.6
-1.524	25.2
-1.529	24.4
-1.534	23.6
-1.540	23.3
-1.545	23.7
-1.550	24.8
-1.556	26.5
-1.561	28.3
-1.566	30.0
-1.572	31.3
-1.577	32.2
-1.582	32.5
-1.588	32.1
-1.593	31.0
-1.599	29.5
-1.604	27.1
-1.609	24.8
-1.615	22.7
-1.620	21.4
-1.625	20.8
-1.631	20.8
-1.636	21.1
-1.641	21.4
-1.647	21.2
-1.652	20.8
-1.657	20.0
-1.663	19.5
-1.668	18.4
-1.673	17.2
-1.679	15.6
-1.684	14.5
-1.689	13.6
-1.695	13.2
-1.700	13.0
-1.705	13.4
-1.711	14.2
-1.716	15.2
-1.721	16.2
-1.727	17.1
-1.732	18.1
-1.737	19.3
-1.743	20.7
-1.748	22.0
-1.753	22.5
-1.759	22.2
-1.764	21.4
-1.769	20.9
-1.775	20.8
-1.780	21.6
-1.786	22.7
-1.791	24.3
-1.796	25.9
-1.802	27.5
-1.807	28.3
-1.812	28.7
-1.818	28.3
-1.823	27.0
-1.828	25.0
-1.834	22.8
-1.839	20.8
-1.844	19.3
-1.850	18.6
-1.855	18.6
-1.860	18.7
-1.866	18.8
-1.871	18.8
-1.876	18.3
-1.882	17.8
-1.887	17.0
-1.892	16.1
-1.898	15.1
-1.903	13.9
-1.908	13.2
-1.914	12.8
-1.919	12.8
-1.924	13.2
-1.930	14.0
-1.935	15.0
-1.940	16.2
-1.946	17.6
-1.951	19.0
-1.956	20.0
-1.962	20.4
-1.967	20.0
-1.972	19.2
-1.978	18.4
-1.983	18.8
-1.989	19.6
-1.994	21.0
-1.999	22.5
-2.005	24.1
-2.010	25.2
-2.015	25.3
-2.021	24.5
-2.026	22.8
-2.031	20.4
-2.037	18.3
-2.042	16.7
-2.047	16.0
-2.053	16.0
-2.058	16.3
-2.063	16.4
-2.069	16.4
-2.074	16.3
-2.079	15.9
-2.085	15.1
-2.090	14.2
-2.095	13.0
-2.101	12.0
-2.106	11.6
-2.111	11.3
-2.117	11.6
-2.122	12.4
-2.127	13.6
-2.133	15.2
-2.138	16.7
-2.143	18.0
-2.149	18.4
-2.154	17.9
-2.159	16.8
-2.165	16.0
-2.170	16.0
-2.175	16.9
-2.181	18.4
-2.186	20.1
-2.191	21.6
-2.197	22.7
-2.202	22.7
-2.207	21.5
-2.213	19.5
-2.218	17.1
-2.223	15.1
-2.229	14.1
-2.234	13.7
-2.240	13.7
-2.245	13.7
-2.250	13.7
-2.256	13.7
-2.261	13.7
-2.266	12.9
-2.272	11.9
-2.277	10.7
-2.282	9.9
-2.288	9.6
-2.293	10.0
-2.298	10.8
-2.304	12.2
-2.309	13.7
-2.314	15.1
-2.320	15.7
-2.325	15.4
-2.330	14.1
-2.336	13.3
-2.341	12.9
-2.346	13.5
-2.352	14.6
-2.357	16.0
-2.362	17.6
-2.368	18.7
-2.373	17.5
-2.378	15.1
-2.384	12.3
-2.389	10.4
-2.394	9.6
-2.400	9.8
-2.405	10.4
-2.410	11.5
-2.416	12.0
-2.421	12.4
-2.426	12.0
-2.432	11.2
-2.437	9.9
-2.442	8.7
-2.448	8.0
-2.453	8.0
-2.458	8.6
-2.464	9.8
-2.469	11.1
-2.474	12.5
-2.480	13.3
-2.485	13.0
-2.490	12.0
-2.496	11.1
-2.501	10.7
-2.506	11.0
-2.512	12.1
-2.517	13.7
-2.522	15.5
-2.528	16.4
-2.533	16.0
-2.538	14.0
-2.544	11.7
-2.549	10.1
-2.554	9.4
-2.560	9.6
-2.565	10.0
-2.570	10.4
-2.576	10.8
-2.581	10.6
-2.586	9.7
-2.592	8.5
-2.597	7.3
-2.602	6.8
-2.608	6.8
-2.613	7.6
-2.619	8.8
-2.624	10.1
-2.629	11.1
-2.635	11.1
-2.640	10.1
-2.645	9.2
-2.651	8.8
-2.656	9.2
-2.661	10.0
-2.667	11.8
-2.672	13.4
-2.677	14.2
-2.683	13.3
-2.688	11.4
-2.693	9.5
-2.699	8.4
-2.704	8.0
-2.709	8.3
-2.715	8.7
-2.720	9.2
-2.725	9.2
-2.731	8.5
-2.736	7.2
-2.741	6.4
-2.747	5.9
-2.752	6.0
-2.757	6.5
-2.763	7.7
-2.768	8.9
-2.773	9.6
-2.779	9.2
-2.784	8.4
-2.789	7.6
-2.795	7.5
-2.800	7.9
-2.805	9.1
-2.811	10.4
-2.816	11.5
-2.821	11.2
-2.827	9.7
-2.832	8.0
-2.837	7.0
-2.843	6.6
-2.848	6.8
-2.853	7.2
-2.859	7.6
-2.864	7.6
-2.869	6.8
-2.875	5.6
-2.880	5.2
-2.885	4.8
-2.891	5.1
-2.896	5.6
-2.901	6.8
-2.907	7.6
-2.912	7.6
-2.917	6.8
-2.923	6.1
-2.928	5.9
-2.933	6.3
-2.939	7.1
-2.944	8.4
-2.949	9.2
-2.955	8.8
-2.960	7.6
-2.965	6.3
-2.971	5.5
-2.976	5.3
-2.981	5.5
-2.987	5.9
-2.992	6.0
-2.997	6.0
-3.003	5.2
-3.008	4.4
-3.013	4.0
-3.019	4.3
-3.024	4.6
-3.029	5.4
-3.035	6.0
-3.040	6.0
-3.045	5.2
-3.051	4.8
-3.056	4.8
-3.061	5.2
-3.067	5.6
-3.072	6.6
-3.077	7.0
-3.083	6.6
-3.088	5.6
-3.093	4.8
-3.099	4.4
-3.104	4.4
-3.109	4.4
-3.115	4.8
-3.120	4.8
-3.125	4.4
-3.131	3.8
-3.136	3.5
-3.141	3.5
-3.147	3.9
-3.152	4.3
-3.157	4.7
-3.163	4.7
-3.168	4.3
-3.173	3.9
-3.179	3.9
-3.184	4.1
-3.189	4.7
-3.195	5.3
-3.200	5.3
-3.205	4.8
-3.211	4.0
-3.216	3.6
-3.221	3.6
-3.227	3.6
-3.232	4.0
-3.237	4.0
-3.243	3.6
-3.248	3.2
-3.253	2.8
-3.259	2.8
-3.264	3.1
-3.269	3.5
-3.275	3.7
-3.280	3.6
-3.285	3.2
-3.291	2.8
-3.296	2.8
-3.301	3.2
-3.306	3.6
-3.312	4.0
-3.317	4.0
-3.322	3.2
-3.328	2.8
-3.333	2.6
-3.338	2.6
-3.344	2.7
-3.349	2.9
-3.354	2.8
-3.360	2.4
-3.365	2.0
-3.370	2.0
-3.376	2.0
-3.381	2.4
-3.386	2.5
-3.392	2.5
-3.397	2.4
-3.402	2.1
-3.408	2.1
-3.413	2.2
-3.418	2.4
-3.424	2.8
-3.429	2.7
