&a / °	I1 / %
2.528	16.5
2.522	17.7
2.517	17.7
2.512	16.5
2.506	14.7
2.501	12.7
2.496	10.9
2.490	9.3
2.485	8.3
2.480	7.6
2.474	7.4
2.469	7.7
2.464	8.9
2.458	10.8
2.453	12.9
2.448	14.7
2.442	15.9
2.437	16.3
2.432	16.3
2.426	16.2
2.421	16.8
2.416	18.8
2.410	22.0
2.405	24.8
2.400	26.2
2.394	25.7
2.389	24.0
2.384	21.7
2.378	20.0
2.373	19.5
2.368	20.2
2.362	20.8
2.357	20.5
2.352	18.9
2.346	16.9
2.341	14.8
2.336	12.8
2.330	10.9
2.325	9.6
2.320	8.4
2.314	8.0
2.309	7.9
2.304	8.4
2.298	9.6
2.293	11.6
2.288	13.6
2.282	15.6
2.277	16.8
2.272	17.6
2.266	17.6
2.261	17.6
2.256	17.9
2.250	19.2
2.245	21.9
2.240	25.1
2.234	27.6
2.229	28.8
2.223	28.1
2.218	26.0
2.213	23.6
2.207	21.6
2.202	20.8
2.197	21.5
2.191	22.4
2.186	22.5
2.181	21.4
2.175	19.4
2.170	17.2
2.165	15.1
2.159	13.1
2.154	11.5
2.149	10.0
2.143	9.1
2.138	8.4
2.133	8.4
2.127	8.8
2.122	9.8
2.117	11.3
2.111	13.5
2.106	15.6
2.101	17.6
2.095	18.9
2.090	19.6
2.085	19.5
2.079	19.2
2.074	19.3
2.069	20.5
2.063	23.0
2.058	26.6
2.053	29.5
2.047	31.2
2.042	31.2
2.037	29.6
2.031	27.2
2.026	24.8
2.021	22.8
2.015	22.2
2.010	22.8
2.005	23.9
1.999	24.2
1.994	23.4
1.989	21.3
1.983	18.9
1.978	16.5
1.972	14.6
1.967	12.8
1.962	11.6
1.956	10.4
1.951	9.3
1.946	8.6
1.940	8.4
1.935	8.7
1.930	9.6
1.924	11.1
1.919	13.2
1.914	15.2
1.908	17.4
1.903	19.0
1.898	20.2
1.892	20.8
1.887	21.1
1.882	21.0
1.876	21.0
1.871	21.6
1.866	23.4
1.860	26.2
1.855	29.4
1.850	31.9
1.844	33.1
1.839	32.7
1.834	31.1
1.828	28.7
1.823	26.3
1.818	24.2
1.812	23.2
1.807	23.4
1.802	24.5
1.796	25.7
1.791	26.1
1.786	24.9
1.780	23.2
1.775	21.1
1.769	18.8
1.764	16.6
1.759	14.6
1.753	12.8
1.748	11.6
1.743	10.4
1.737	9.6
1.732	9.2
1.727	9.2
1.721	9.5
1.716	10.1
1.711	11.1
1.705	12.7
1.700	14.7
1.695	17.1
1.689	19.3
1.684	21.2
1.679	22.4
1.673	23.2
1.668	23.4
1.663	23.1
1.657	22.7
1.652	22.7
1.647	23.0
1.641	24.6
1.636	27.1
1.631	30.6
1.625	33.8
1.620	36.3
1.615	37.0
1.609	36.3
1.604	34.3
1.599	31.5
1.593	28.3
1.588	25.5
1.582	23.8
1.577	23.4
1.572	24.3
1.566	25.9
1.561	27.5
1.556	28.4
1.550	28.0
1.545	26.8
1.540	24.7
1.534	22.3
1.529	19.9
1.524	17.6
1.518	15.5
1.513	13.9
1.508	12.4
1.502	11.4
1.497	10.6
1.492	10.2
1.486	10.0
1.481	10.0
1.476	10.0
1.470	10.4
1.465	10.8
1.460	11.6
1.454	13.2
1.449	15.2
1.444	17.6
1.438	20.0
1.433	22.1
1.428	23.7
1.422	24.5
1.417	24.9
1.411	24.6
1.406	24.1
1.401	23.5
1.395	23.1
1.390	22.8
1.385	23.2
1.379	24.4
1.374	26.7
1.369	29.7
1.363	33.3
1.358	36.7
1.353	39.1
1.347	39.9
1.342	39.5
1.337	37.6
1.331	35.1
1.326	31.9
1.321	29.0
1.315	26.4
1.310	24.7
1.305	23.9
1.299	24.1
1.294	25.2
1.289	27.0
1.283	28.6
1.278	30.0
1.273	30.3
1.267	29.9
1.262	28.3
1.256	26.1
1.251	23.6
1.246	21.2
1.240	18.8
1.235	16.6
1.230	14.6
1.224	13.2
1.219	12.0
1.214	11.2
1.208	10.4
1.203	10.0
1.198	9.6
1.192	9.5
1.187	9.4
1.182	9.4
1.176	9.5
1.171	9.7
1.166	10.1
1.160	10.8
1.155	11.6
1.150	12.9
1.144	14.6
1.139	16.8
1.134	19.2
1.128	21.6
1.123	23.6
1.118	25.3
1.112	26.5
1.107	27.1
1.101	26.8
1.096	26.4
1.091	25.6
1.085	24.9
1.080	24.2
1.075	23.8
1.069	23.4
1.064	23.4
1.059	23.6
1.053	24.6
1.048	26.4
1.043	29.0
1.037	32.3
1.032	35.9
1.027	39.2
1.021	41.9
1.016	43.4
1.011	44.1
1.005	43.6
1.000	42.0
0.995	39.2
0.989	36.1
0.984	32.9
0.979	30.1
0.973	27.7
0.968	25.9
0.962	24.6
0.957	24.1
0.952	23.9
0.946	24.3
0.941	24.8
0.936	26.0
0.930	27.6
0.925	29.4
0.920	30.8
0.914	31.9
0.909	32.0
0.904	32.0
0.898	31.4
0.893	30.4
0.888	28.7
0.882	26.7
0.877	24.0
0.872	21.3
0.866	18.8
0.861	17.0
0.856	15.4
0.850	14.3
0.845	13.3
0.840	12.5
0.834	11.7
0.829	11.0
0.823	10.6
0.818	10.4
0.813	10.1
0.807	10.0
0.802	9.9
0.797	9.8
0.791	9.6
0.786	9.6
0.781	9.6
0.775	9.6
0.770	9.6
0.765	10.0
0.759	10.0
0.754	10.4
0.749	10.8
0.743	11.2
0.738	11.6
0.733	12.3
0.727	13.1
0.722	14.1
0.717	15.2
0.711	16.4
0.706	17.9
0.701	19.6
0.695	21.2
0.690	23.1
0.684	24.7
0.679	26.2
0.674	27.4
0.668	28.2
0.663	28.6
0.658	28.9
0.652	28.9
0.647	28.9
0.642	28.5
0.636	28.0
0.631	27.3
0.626	26.8
0.620	26.0
0.615	25.6
0.610	25.2
0.604	24.8
0.599	24.4
0.594	24.1
0.588	24.0
0.583	24.0
0.578	24.1
0.572	24.4
0.567	24.6
0.561	25.0
0.556	25.7
0.551	26.9
0.545	28.0
0.540	29.3
0.535	30.6
0.529	32.2
0.524	34.1
0.519	36.1
0.513	38.1
0.508	40.2
0.503	42.2
0.497	43.9
0.492	45.1
0.487	46.3
0.481	47.1
0.476	47.9
0.471	48.1
0.465	48.1
0.460	47.5
0.455	46.6
0.449	45.2
0.444	43.6
0.438	41.9
0.433	40.1
0.428	38.4
0.422	37.1
0.417	35.9
0.412	34.5
0.406	32.7
0.401	30.7
0.396	28.7
0.390	27.5
0.385	26.8
0.380	26.5
0.374	26.2
0.369	25.8
0.364	25.3
0.358	25.0
0.353	24.4
0.348	24.0
0.342	23.9
0.337	23.9
0.332	23.9
0.326	23.9
0.321	24.1
0.316	24.6
0.310	24.8
0.305	24.8
0.299	24.5
0.294	24.4
0.289	24.6
0.283	25.0
0.278	25.5
0.273	26.3
0.267	26.9
0.262	27.6
0.257	28.1
0.251	28.7
0.246	29.1
0.241	29.5
0.235	29.9
0.230	30.1
0.225	30.2
0.219	30.5
0.214	30.7
0.209	31.1
0.203	31.3
0.198	31.6
0.193	31.6
0.187	31.6
0.182	31.7
0.176	31.8
0.171	31.9
0.166	32.1
0.160	32.2
0.155	32.3
0.150	32.1
0.144	32.0
0.139	31.8
0.134	31.8
0.128	31.7
0.123	31.7
0.118	31.4
0.112	31.4
0.107	31.4
0.102	31.6
0.096	31.7
0.091	31.7
0.086	31.6
0.080	31.3
0.075	30.8
0.070	30.6
0.064	30.5
0.059	30.8
0.053	30.5
0.048	30.5
0.043	30.1
0.037	29.8
0.032	29.6
0.027	29.9
0.021	30.0
0.016	30.0
0.011	30.1
0.005	30.2
0.000	30.5
-0.005	30.4
-0.011	30.2
-0.016	30.0
-0.021	29.5
-0.027	29.1
-0.032	28.3
-0.037	28.3
-0.043	28.7
-0.048	29.5
-0.053	30.1
-0.059	30.5
-0.064	30.7
-0.070	30.8
-0.075	30.8
-0.080	31.0
-0.086	31.0
-0.091	31.0
-0.096	31.1
-0.102	31.1
-0.107	31.1
-0.112	31.2
-0.118	31.2
-0.123	31.2
-0.128	31.2
-0.134	31.2
-0.139	31.2
-0.144	31.1
-0.150	31.0
-0.155	31.0
-0.160	31.0
-0.166	31.0
-0.171	30.8
-0.176	30.7
-0.182	30.4
-0.187	30.1
-0.193	29.7
-0.198	29.2
-0.203	28.7
-0.209	28.3
-0.214	27.6
-0.219	27.2
-0.225	26.8
-0.230	26.4
-0.235	25.9
-0.241	25.6
-0.246	25.2
-0.251	25.0
-0.257	24.7
-0.262	24.7
-0.267	24.6
-0.273	24.7
-0.278	24.7
-0.283	24.7
-0.289	24.5
-0.294	24.8
-0.299	24.9
-0.305	25.4
-0.310	26.0
-0.316	26.7
-0.321	27.2
-0.326	27.8
-0.332	28.2
-0.337	28.6
-0.342	29.0
-0.348	29.6
-0.353	30.3
-0.358	31.1
-0.364	31.8
-0.369	32.3
-0.374	32.7
-0.380	33.7
-0.385	34.7
-0.390	35.7
-0.396	36.7
-0.401	37.6
-0.406	38.4
-0.412	39.1
-0.417	39.6
-0.422	40.1
-0.428	40.5
-0.433	40.9
-0.438	41.0
-0.444	41.0
-0.449	40.8
-0.455	40.5
-0.460	39.9
-0.465	39.3
-0.471	38.7
-0.476	38.0
-0.481	37.2
-0.487	36.4
-0.492	35.4
-0.497	34.4
-0.503	33.3
-0.508	32.4
-0.513	31.2
-0.519	30.3
-0.524	29.2
-0.529	28.4
-0.535	27.6
-0.540	27.2
-0.545	26.7
-0.551	26.4
-0.556	26.0
-0.561	25.9
-0.567	25.7
-0.572	25.7
-0.578	25.7
-0.583	25.7
-0.588	25.8
-0.594	26.0
-0.599	25.9
-0.604	25.9
-0.610	25.6
-0.615	25.6
-0.620	25.3
-0.626	25.2
-0.631	24.8
-0.636	24.3
-0.642	23.6
-0.647	22.9
-0.652	22.2
-0.658	21.7
-0.663	21.0
-0.668	20.2
-0.674	19.4
-0.679	18.4
-0.684	17.5
-0.690	16.6
-0.695	15.7
-0.701	14.9
-0.706	14.1
-0.711	13.3
-0.717	12.8
-0.722	12.3
-0.727	11.8
-0.733	11.4
-0.738	11.2
-0.743	11.1
-0.749	10.8
-0.754	10.8
-0.759	10.8
-0.765	10.8
-0.770	10.8
-0.775	10.9
-0.781	11.2
-0.786	11.7
-0.791	12.1
-0.797	12.7
-0.802	13.2
-0.807	14.0
-0.813	14.8
-0.818	15.6
-0.823	16.4
-0.829	17.6
-0.834	18.8
-0.840	20.0
-0.845	20.9
-0.850	22.1
-0.856	23.1
-0.861	24.1
-0.866	24.9
-0.872	25.8
-0.877	26.6
-0.882	27.4
-0.888	27.8
-0.893	28.0
-0.898	27.9
-0.904	27.9
-0.909	27.7
-0.914	27.7
-0.920	27.6
-0.925	28.0
-0.930	28.4
-0.936	29.2
-0.941	30.3
-0.946	31.6
-0.952	33.0
-0.957	34.4
-0.962	35.5
-0.968	36.5
-0.973	37.1
-0.979	37.5
-0.984	37.2
-0.989	36.9
-0.995	36.1
-1.000	35.1
-1.005	33.5
-1.011	31.9
-1.016	30.5
-1.021	29.3
-1.027	28.0
-1.032	27.1
-1.037	26.2
-1.043	25.6
-1.048	25.2
-1.053	25.1
-1.059	24.7
-1.064	24.4
-1.069	24.0
-1.075	23.2
-1.080	22.5
-1.085	21.8
-1.091	21.1
-1.096	20.2
-1.101	19.0
-1.107	18.0
-1.112	16.8
-1.118	15.7
-1.123	14.6
-1.128	13.6
-1.134	12.8
-1.139	12.1
-1.144	11.6
-1.150	11.2
-1.155	11.2
-1.160	11.2
-1.166	11.3
-1.171	11.6
-1.176	12.0
-1.182	12.8
-1.187	13.5
-1.192	14.4
-1.198	15.5
-1.203	16.5
-1.208	17.8
-1.214	19.1
-1.219	20.4
-1.224	22.0
-1.230	23.3
-1.235	24.8
-1.240	25.7
-1.246	26.6
-1.251	27.0
-1.256	27.4
-1.262	27.5
-1.267	27.7
-1.273	27.9
-1.278	28.4
-1.283	29.2
-1.289	30.3
-1.294	31.5
-1.299	32.7
-1.305	33.5
-1.310	34.3
-1.315	34.5
-1.321	34.3
-1.326	33.6
-1.331	32.5
-1.337	31.3
-1.342	29.8
-1.347	28.1
-1.353	26.6
-1.358	25.2
-1.363	24.4
-1.369	24.0
-1.374	23.6
-1.379	23.2
-1.385	22.5
-1.390	21.8
-1.395	21.0
-1.401	20.1
-1.406	19.0
-1.411	17.8
-1.417	16.5
-1.422	15.1
-1.428	13.9
-1.433	12.8
-1.438	12.0
-1.444	11.2
-1.449	10.9
-1.454	10.8
-1.460	10.8
-1.465	11.1
-1.470	11.7
-1.476	12.5
-1.481	13.6
-1.486	14.8
-1.492	16.0
-1.497	17.4
-1.502	18.8
-1.508	20.2
-1.513	21.6
-1.518	22.8
-1.524	24.0
-1.529	24.8
-1.534	25.1
-1.540	25.1
-1.545	25.1
-1.550	25.2
-1.556	26.0
-1.561	27.0
-1.566	28.2
-1.572	29.2
-1.577	30.0
-1.582	30.3
-1.588	30.3
-1.593	29.6
-1.599	28.4
-1.604	26.7
-1.609	24.7
-1.615	22.8
-1.620	21.6
-1.625	20.8
-1.631	20.5
-1.636	20.2
-1.641	19.6
-1.647	18.5
-1.652	17.6
-1.657	16.4
-1.663	15.3
-1.668	14.0
-1.673	12.4
-1.679	11.2
-1.684	10.0
-1.689	9.2
-1.695	8.8
-1.700	8.8
-1.705	9.2
-1.711	9.7
-1.716	10.4
-1.721	11.3
-1.727	12.4
-1.732	13.4
-1.737	14.7
-1.743	16.0
-1.748	18.0
-1.753	19.7
-1.759	21.1
-1.764	21.9
-1.769	22.3
-1.775	22.3
-1.780	22.3
-1.786	22.5
-1.791	23.2
-1.796	24.4
-1.802	25.6
-1.807	26.4
-1.812	26.9
-1.818	26.8
-1.823	26.0
-1.828	24.4
-1.834	22.8
-1.839	20.9
-1.844	19.7
-1.850	18.7
-1.855	18.0
-1.860	17.6
-1.866	17.2
-1.871	16.4
-1.876	15.4
-1.882	14.1
-1.887	12.9
-1.892	11.6
-1.898	10.4
-1.903	9.2
-1.908	8.7
-1.914	8.4
-1.919	8.7
-1.924	9.2
-1.930	9.9
-1.935	10.7
-1.940	11.8
-1.946	13.0
-1.951	14.6
-1.956	16.1
-1.962	17.9
-1.967	19.1
-1.972	19.9
-1.978	19.9
-1.983	19.9
-1.989	19.9
-1.994	20.4
-1.999	21.3
-2.005	22.5
-2.010	23.4
-2.015	23.6
-2.021	23.2
-2.026	22.0
-2.031	20.1
-2.037	18.4
-2.042	16.9
-2.047	16.1
-2.053	15.7
-2.058	15.5
-2.063	15.1
-2.069	14.5
-2.074	13.6
-2.079	12.4
-2.085	11.2
-2.090	9.9
-2.095	8.7
-2.101	8.0
-2.106	7.6
-2.111	7.6
-2.117	8.0
-2.122	8.8
-2.127	9.7
-2.133	11.0
-2.138	12.4
-2.143	14.1
-2.149	15.6
-2.154	16.9
-2.159	17.4
-2.165	17.4
-2.170	17.0
-2.175	17.2
-2.181	17.9
-2.186	19.1
-2.191	20.2
-2.197	21.0
-2.202	21.2
-2.207	20.6
-2.213	19.0
-2.218	17.0
-2.223	15.3
-2.229	14.4
-2.234	13.7
-2.240	13.2
-2.245	12.8
-2.250	12.3
-2.256	11.6
-2.261	10.5
-2.266	9.1
-2.272	7.9
-2.277	7.1
-2.282	6.7
-2.288	6.4
-2.293	6.8
-2.298	7.5
-2.304	8.5
-2.309	9.7
-2.314	11.2
-2.320	12.6
-2.325	14.0
-2.330	14.5
-2.336	14.4
-2.341	13.7
-2.346	13.7
-2.352	14.1
-2.357	15.1
-2.362	16.3
-2.368	17.2
-2.373	16.4
-2.378	14.4
-2.384	12.0
-2.389	10.4
-2.394	9.6
-2.400	10.0
-2.405	10.5
-2.410	11.2
-2.416	11.2
-2.421	10.4
-2.426	9.2
-2.432	7.6
-2.437	6.4
-2.442	5.6
-2.448	5.3
-2.453	5.5
-2.458	5.9
-2.464	6.6
-2.469	7.5
-2.474	8.8
-2.480	10.4
-2.485	11.7
-2.490	12.4
-2.496	12.1
-2.501	11.4
-2.506	11.2
-2.512	11.6
-2.517	12.8
-2.522	14.2
-2.528	15.2
-2.533	15.1
-2.538	13.6
-2.544	11.6
-2.549	10.4
-2.554	9.7
-2.560	9.8
-2.565	10.0
-2.570	10.0
-2.576	9.2
-2.581	8.0
-2.586	6.7
-2.592	5.6
-2.597	4.9
-2.602	4.8
-2.608	4.8
-2.613	5.2
-2.619	5.6
-2.624	6.8
-2.629	8.2
-2.635	9.6
-2.640	10.4
-2.645	10.4
-2.651	9.6
-2.656	9.4
-2.661	9.8
-2.667	11.0
-2.672	12.3
-2.677	13.2
-2.683	12.6
-2.688	11.1
-2.693	9.5
-2.699	8.6
-2.704	8.3
-2.709	8.5
-2.715	8.6
-2.720	8.3
-2.725	7.2
-2.731	6.0
-2.736	4.4
-2.741	4.0
-2.747	3.9
-2.752	4.0
-2.757	4.4
-2.763	5.2
-2.768	6.0
-2.773	7.2
-2.779	8.4
-2.784	8.8
-2.789	8.3
-2.795	7.9
-2.800	7.9
-2.805	8.6
-2.811	9.7
-2.816	10.7
-2.821	10.7
-2.827	9.5
-2.832	7.9
-2.837	7.1
-2.843	6.8
-2.848	7.1
-2.853	7.2
-2.859	6.8
-2.864	5.6
-2.869	4.8
-2.875	4.0
-2.880	3.6
-2.885	3.4
-2.891	3.5
-2.896	3.9
-2.901	4.6
-2.907	5.5
-2.912	6.6
-2.917	7.0
-2.923	6.7
-2.928	6.3
-2.933	6.3
-2.939	6.8
-2.944	7.8
-2.949	8.6
-2.955	8.4
-2.960	7.2
-2.965	6.3
-2.971	5.5
-2.976	5.6
-2.981	5.6
-2.987	5.6
-2.992	5.2
-2.997	4.4
-3.003	3.6
-3.008	3.2
-3.013	2.8
-3.019	2.8
-3.024	3.2
-3.029	3.7
-3.035	4.4
-3.040	5.2
-3.045	5.6
-3.051	5.2
-3.056	4.8
-3.061	4.8
-3.067	5.2
-3.072	6.0
-3.077	6.6
-3.083	6.3
-3.088	5.5
-3.093	4.8
-3.099	4.4
-3.104	4.4
-3.109	4.4
-3.115	4.4
-3.120	4.0
-3.125	3.2
-3.131	2.8
-3.136	2.4
-3.141	2.4
-3.147	2.5
-3.152	2.9
-3.157	3.6
-3.163	4.0
-3.168	4.4
-3.173	4.0
-3.179	4.0
-3.184	4.0
-3.189	4.4
-3.195	4.8
-3.200	5.0
-3.205	4.6
-3.211	4.0
-3.216	3.6
-3.221	3.6
-3.227	3.6
-3.232	3.6
-3.237	3.2
-3.243	2.8
-3.248	2.3
-3.253	2.0
-3.259	2.0
-3.264	2.0
-3.269	2.4
-3.275	2.8
-3.280	3.2
-3.285	3.2
-3.291	2.9
-3.296	2.8
-3.301	2.8
-3.306	3.3
-3.312	3.6
-3.317	3.6
-3.322	3.2
-3.328	2.8
-3.333	2.7
-3.338	2.7
-3.344	2.7
-3.349	2.7
-3.354	2.2
-3.360	1.8
-3.365	1.5
-3.370	1.5
-3.376	1.5
-3.381	1.6
-3.386	2.0
-3.392	2.4
-3.397	2.4
-3.402	2.4
-3.408	2.1
-3.413	2.1
-3.418	2.4
-3.424	2.4
-3.429	2.4
