#&a / °	I1 / %
0.449	53.1
0.444	51.8
0.438	50.1
0.433	48.3
0.428	46.4
0.422	44.8
0.417	43.3
0.412	41.7
0.406	39.3
0.401	36.9
0.396	34.5
0.390	32.8
0.385	31.7
0.380	30.9
0.374	30.1
0.369	29.3
0.364	28.4
0.358	27.6
0.353	26.6
0.348	25.8
0.342	25.0
0.337	24.4
0.332	24.0
0.326	23.6
0.321	23.2
0.316	23.0
0.310	22.7
0.305	22.3
0.299	21.6
0.294	21.2
0.289	20.8
0.283	20.8
0.278	20.9
0.273	21.3
0.267	21.6
0.262	21.9
0.257	22.1
0.251	22.3
0.246	22.4
0.241	22.5
0.235	22.7
0.230	22.9
0.225	23.1
0.219	23.4
0.214	23.6
0.209	23.9
0.203	24.2
0.198	24.6
0.193	24.8
0.187	25.1
0.182	25.2
0.176	25.6
0.171	25.9
0.166	26.3
0.160	26.6
0.155	27.0
0.150	27.0
0.144	27.0
0.139	27.1
0.134	27.3
0.128	27.5
0.123	27.6
0.118	27.7
0.112	28.0
0.107	28.3
0.102	28.8
0.096	29.1
0.091	29.5
0.086	29.5
0.080	29.5
0.075	29.4
0.070	29.4
0.064	29.4
0.059	29.7
0.053	29.6
0.048	29.6
0.043	29.2
0.037	29.2
0.032	29.2
0.027	29.6
0.021	29.9
0.016	30.0
0.011	30.0
0.005	30.0
0.000	30.3
-0.005	30.1
-0.011	29.8
-0.016	29.5
-0.021	28.9
-0.027	28.2
-0.032	27.6
-0.037	27.6
-0.043	28.0
-0.048	28.7
-0.053	29.0
-0.059	29.1
-0.064	29.1
-0.070	29.1
-0.075	28.8
-0.080	28.7
-0.086	28.4
-0.091	28.4
-0.096	28.1
-0.102	28.0
-0.107	27.7
-0.112	27.6
-0.118	27.5
-0.123	27.4
-0.128	27.1
-0.134	26.9
-0.139	26.6
-0.144	26.3
-0.150	25.9
-0.155	25.7
-0.160	25.5
-0.166	25.4
-0.171	25.1
-0.176	25.0
-0.182	24.7
-0.187	24.4
-0.193	24.1
-0.198	23.8
-0.203	23.5
-0.209	23.1
-0.214	22.7
-0.219	22.4
-0.225	22.0
-0.230	22.0
-0.235	21.8
-0.241	21.7
-0.246	21.6
-0.251	21.6
-0.257	21.6
-0.262	21.9
-0.267	22.3
-0.273	22.7
-0.278	23.0
-0.283	23.4
-0.289	23.6
-0.294	24.1
-0.299	24.7
-0.305	25.5
-0.310	26.4
-0.316	27.6
-0.321	28.7
-0.326	29.6
-0.332	30.5
-0.337	31.3
-0.342	32.0
-0.348	33.0
-0.353	34.0
-0.358	35.3
-0.364	36.4
-0.369	37.2
-0.374	37.9
-0.380	39.0
-0.385	40.3
-0.390	41.6
-0.396	42.6
-0.401	43.5
-0.406	44.1
-0.412	44.8
-0.417	45.2
-0.422	45.5
-0.428	45.7
-0.433	45.8
-0.438	45.8
-0.444	45.6
-0.449	45.1
-0.455	44.5
-0.460	43.6
-0.465	42.7
-0.471	41.7
-0.476	40.6
-0.481	39.4
-0.487	38.1
-0.492	36.8
-0.497	35.5
-0.503	34.0
-0.508	32.8
-0.513	31.4
-0.519	30.2
-0.524	28.9
-0.529	27.9
-0.535	27.1
-0.540	26.4
-0.545	25.9
-0.551	25.5
-0.556	25.2
-0.561	25.0
-0.567	24.7
-0.572	24.8
-0.578	24.8
-0.583	24.8
-0.588	25.0
-0.594	25.3
-0.599	25.7
-0.604	26.0
-0.610	26.4
-0.615	26.8
-0.620	27.3
-0.626	27.8
-0.631	28.2
-0.636	28.7
-0.642	28.8
-0.647	28.8
-0.652	28.7
-0.658	28.7
-0.663	28.7
-0.668	28.5
-0.674	27.9
-0.679	27.3
-0.684	26.5
-0.690	26.0
-0.695	25.2
-0.701	24.4
-0.706	23.8
-0.711	23.2
-0.717	22.4
-0.722	21.9
-0.727	21.4
-0.733	20.9
-0.738	20.5
-0.743	20.3
-0.749	20.0
-0.754	20.0
-0.759	20.0
-0.765	20.0
-0.770	20.2
-0.775	20.5
-0.781	20.9
-0.786	21.4
-0.791	22.0
-0.797	22.8
-0.802	23.5
-0.807	24.4
-0.813	25.2
-0.818	26.1
-0.823	27.1
-0.829	28.2
-0.834	28.9
-0.840	29.6
-0.845	30.0
-0.850	30.2
-0.856	30.2
-0.861	29.8
-0.866	29.1
-0.872	28.5
-0.877	27.7
-0.882	26.9
-0.888	26.1
-0.893	25.5
-0.898	25.0
-0.904	24.9
-0.909	25.1
-0.914	25.8
-0.920	26.6
-0.925	27.8
-0.930	29.3
-0.936	31.2
-0.941	33.1
-0.946	35.2
-0.952	37.2
-0.957	38.9
-0.962	40.1
-0.968	41.1
-0.973	41.5
-0.979	41.5
-0.984	41.0
-0.989	40.2
-0.995	38.8
-1.000	37.2
-1.005	35.1
-1.011	33.1
-1.016	31.1
-1.021	29.4
-1.027	27.9
-1.032	26.7
-1.037	25.6
-1.043	25.1
-1.048	24.7
-1.053	24.8
-1.059	25.1
-1.064	25.6
-1.069	26.0
-1.075	26.4
-1.080	26.7
-1.085	27.1
-1.091	27.2
-1.096	27.2
-1.101	26.7
-1.107	26.0
-1.112	25.3
-1.118	24.5
-1.123	23.7
-1.128	23.2
-1.134	22.5
-1.139	21.9
-1.144	21.2
-1.150	20.8
-1.155	20.4
-1.160	20.2
-1.166	20.2
-1.171	20.7
-1.176	21.2
-1.182	22.0
-1.187	22.8
-1.192	24.0
-1.198	24.9
-1.203	26.0
-1.208	26.9
-1.214	28.0
-1.219	28.8
-1.224	29.2
-1.230	29.2
-1.235	28.8
-1.240	27.9
-1.246	26.9
-1.251	26.0
-1.256	25.6
-1.262	25.6
-1.267	26.3
-1.273	27.5
-1.278	29.3
-1.283	31.2
-1.289	33.3
-1.294	35.0
-1.299	36.6
-1.305	37.6
-1.310	38.3
-1.315	38.3
-1.321	37.6
-1.326	36.3
-1.331	34.7
-1.337	32.8
-1.342	30.6
-1.347	28.4
-1.353	26.4
-1.358	25.1
-1.363	24.3
-1.369	24.0
-1.374	24.1
-1.379	24.4
-1.385	24.8
-1.390	25.2
-1.395	25.5
-1.401	25.5
-1.406	25.5
-1.411	24.8
-1.417	24.0
-1.422	23.0
-1.428	22.2
-1.433	21.4
-1.438	20.8
-1.444	20.0
-1.449	19.6
-1.454	19.2
-1.460	19.3
-1.465	19.6
-1.470	20.3
-1.476	21.2
-1.481	22.4
-1.486	23.6
-1.492	24.7
-1.497	25.6
-1.502	26.4
-1.508	26.6
-1.513	26.4
-1.518	25.6
-1.524	24.7
-1.529	23.7
-1.534	23.2
-1.540	23.3
-1.545	24.2
-1.550	25.8
-1.556	27.8
-1.561	29.8
-1.566	31.5
-1.572	32.9
-1.577	33.7
-1.582	33.8
-1.588	33.4
-1.593	31.9
-1.599	30.1
-1.604	27.6
-1.609	25.2
-1.615	22.8
-1.620	21.5
-1.625	20.8
-1.631	20.9
-1.636	21.3
-1.641	21.9
-1.647	22.1
-1.652	22.0
-1.657	21.6
-1.663	21.2
-1.668	20.4
-1.673	19.5
-1.679	18.0
-1.684	17.1
-1.689	16.2
-1.695	15.8
-1.700	15.8
-1.705	16.3
-1.711	16.8
-1.716	17.9
-1.721	18.7
-1.727	19.7
-1.732	20.6
-1.737	21.7
-1.743	22.6
-1.748	23.1
-1.753	22.8
-1.759	21.9
-1.764	20.9
-1.769	20.5
-1.775	20.9
-1.780	22.1
-1.786	23.6
-1.791	25.5
-1.796	27.2
-1.802	28.8
-1.807	29.6
-1.812	29.9
-1.818	29.2
-1.823	27.7
-1.828	25.4
-1.834	23.0
-1.839	20.9
-1.844	19.3
-1.850	18.6
-1.855	18.8
-1.860	19.1
-1.866	19.5
-1.871	19.7
-1.876	19.7
-1.882	19.3
-1.887	18.9
-1.892	18.1
-1.898	17.4
-1.903	16.6
-1.908	15.9
-1.914	15.5
-1.919	15.5
-1.924	15.9
-1.930	16.7
-1.935	17.6
-1.940	18.8
-1.946	19.9
-1.951	20.8
-1.956	21.1
-1.962	20.6
-1.967	19.4
-1.972	18.4
-1.978	18.1
-1.983	18.9
-1.989	20.1
-1.994	21.9
-1.999	23.6
-2.005	25.4
-2.010	26.4
-2.015	26.4
-2.021	25.2
-2.026	23.2
-2.031	20.6
-2.037	18.4
-2.042	16.8
-2.047	16.0
-2.053	16.0
-2.058	16.5
-2.063	16.9
-2.069	17.2
-2.074	17.2
-2.079	17.2
-2.085	16.8
-2.090	16.1
-2.095	15.3
-2.101	14.5
-2.106	13.8
-2.111	13.7
-2.117	14.0
-2.122	14.8
-2.127	16.0
-2.133	17.6
-2.138	18.7
-2.143	19.2
-2.149	18.4
-2.154	17.2
-2.159	16.1
-2.165	15.7
-2.170	16.2
-2.175	17.6
-2.181	19.3
-2.186	21.2
-2.191	22.7
-2.197	23.6
-2.202	23.4
-2.207	22.1
-2.213	19.7
-2.218	17.1
-2.223	15.1
-2.229	14.2
-2.234	13.9
-2.240	14.0
-2.245	14.0
-2.250	14.4
-2.256	14.8
-2.261	15.1
-2.266	14.7
-2.272	13.8
-2.277	12.7
-2.282	11.9
-2.288	11.5
-2.293	11.9
-2.298	12.8
-2.304	14.4
-2.309	15.7
-2.314	16.5
-2.320	16.2
-2.325	15.0
-2.330	13.6
-2.336	12.9
-2.341	12.9
-2.346	13.9
-2.352	15.3
-2.357	17.1
-2.362	18.7
-2.368	19.5
-2.373	18.1
-2.378	15.3
-2.384	12.5
-2.389	10.5
-2.394	9.7
-2.400	9.9
-2.405	10.6
-2.410	11.6
-2.416	12.4
-2.421	13.1
-2.426	13.1
-2.432	12.6
-2.437	11.5
-2.442	10.4
-2.448	9.6
-2.453	9.8
-2.458	10.4
-2.464	11.6
-2.469	13.0
-2.474	14.1
-2.480	14.0
-2.485	12.8
-2.490	11.6
-2.496	10.8
-2.501	10.8
-2.506	11.5
-2.512	12.8
-2.517	14.8
-2.522	16.4
-2.528	17.3
-2.533	16.5
-2.538	14.4
-2.544	12.0
-2.549	10.4
-2.554	9.6
-2.560	9.6
-2.565	10.1
-2.570	10.9
-2.576	11.3
-2.581	11.6
-2.586	11.0
-2.592	10.0
-2.597	8.8
-2.602	8.4
-2.608	8.4
-2.613	9.2
-2.619	10.4
-2.624	11.6
-2.629	11.8
-2.635	11.0
-2.640	9.8
-2.645	9.0
-2.651	8.9
-2.656	9.6
-2.661	10.8
-2.667	12.7
-2.672	14.3
-2.677	14.9
-2.683	13.7
-2.688	11.7
-2.693	9.6
-2.699	8.4
-2.704	8.0
-2.709	8.4
-2.715	8.8
-2.720	9.6
-2.725	10.0
-2.731	9.7
-2.736	8.7
-2.741	7.7
-2.747	7.0
-2.752	7.2
-2.757	8.0
-2.763	9.2
-2.768	10.0
-2.773	10.0
-2.779	8.9
-2.784	7.9
-2.789	7.3
-2.795	7.4
-2.800	8.2
-2.805	9.6
-2.811	11.2
-2.816	12.1
-2.821	11.6
-2.827	10.0
-2.832	8.0
-2.837	7.1
-2.843	6.7
-2.848	6.8
-2.853	7.2
-2.859	8.0
-2.864	8.3
-2.869	7.9
-2.875	7.0
-2.880	6.2
-2.885	5.9
-2.891	6.1
-2.896	6.9
-2.901	8.0
-2.907	8.1
-2.912	7.6
-2.917	6.7
-2.923	6.1
-2.928	6.0
-2.933	6.6
-2.939	7.6
-2.944	8.9
-2.949	9.7
-2.955	9.3
-2.960	7.7
-2.965	6.4
-2.971	5.6
-2.976	5.5
-2.981	5.6
-2.987	6.0
-2.992	6.4
-2.997	6.5
-3.003	6.0
-3.008	5.2
-3.013	4.8
-3.019	5.0
-3.024	5.6
-3.029	6.4
-3.035	6.4
-3.040	6.0
-3.045	5.2
-3.051	4.8
-3.056	4.8
-3.061	5.2
-3.067	6.0
-3.072	7.1
-3.077	7.5
-3.083	6.8
-3.088	5.6
-3.093	4.8
-3.099	4.4
-3.104	4.4
-3.109	4.4
-3.115	5.0
-3.120	5.3
-3.125	4.9
-3.131	4.4
-3.136	4.0
-3.141	4.0
-3.147	4.4
-3.152	4.9
-3.157	5.0
-3.163	4.6
-3.168	4.1
-3.173	3.7
-3.179	3.7
-3.184	4.1
