1422332205.53994  130.13763  17.79616  
1422332279.34779  130.14949  17.83776  
1422332354.78114  130.15926  17.87948  
1422332465.6244   130.17148  17.93813  
1422332540.92761  130.18722  17.97798  
1422332707.70762  130.20899  18.06951  
1422333222.76251  130.28675  18.3503   
1422333297.07889  130.30104  18.39028  
1422333389.71796  130.31409  18.44462  
1422333470.45701  130.326    18.48316  
1422333554.87392  130.34101  18.52824  
1422333633.65156  130.35175  18.56922  
1422333717.75081  130.36411  18.61026  
1422333806.47388  130.37748  18.66484  
1422333991.69576  130.40476  18.75814  
1422334069.87295  130.41727  18.8092   
1422334152.15303  130.43114  18.8463   
1422334246.20809  130.44321  18.90197  
1422334405.86074  130.46726  18.98451  
1422334574.7651   130.48835  19.07077  
1422334648.04299  130.50217  19.11517  
1422334757.63575  130.51711  19.16933  
1422335048.19329  130.55942  19.32853  
1422335142.03333  130.57117  19.37528  
1422335225.77544  130.58543  19.41634  
1422335299.09485  130.59806  19.45578  
1422335422.80972  130.61873  19.52328  
1422335503.66546  130.63094  19.56529  
1422335587.52113  130.64299  19.60664  
1422337267.05817  130.88368  20.48507  
1422337363.00887  130.9018   20.52813  
1422337448.36184  130.91092  20.57271  
1422337521.99559  130.92489  20.61006  
1422337757.90257  130.95933  20.72937  
1422338006.4248   130.9973   20.85921  
1422338088.33528  131.00978  20.89805  
1422338175.18961  131.0212   20.94529  
1422338283.60679  131.03648  20.99432  
1422338359.84123  131.04805  21.03788  
1422338539.79376  131.07376  21.12976  
1422338631.92438  131.08738  21.17337  
1422338707.42795  131.09779  21.21463  
1422338857.46664  131.11739  21.29715  
1422339008.792    131.14052  21.36318  
1422339171.51218  131.16381  21.4479   
1422328894.64515  129.63539  15.94179  
1422329192.50094  129.6811   16.11509  
1422329362.11997  129.70417  16.21185  
1422329456.9485   129.71939  16.26625  
1422329671.14791  129.75345  16.38522  
1422332039.07579  130.11226  17.70604  
1422332220.7416   130.1377   17.80258  
1422332371.04307  130.16001  17.88708  
1422332479.93415  130.17889  17.94281  
1422332557.10937  130.19365  17.98596  
1422332641.68792  130.20444  18.03196  
1422332799.8678   130.22449  18.12132  
1422332917.29498  130.24155  18.18291  
1422333026.59486  130.25824  18.24041  
1422333151.30676  130.27676  18.30846  
1422333236.2342   130.28876  18.35649  
1422333312.87733  130.30434  18.39843  
1422333407.46974  130.3161   18.44912  
1422333485.04511  130.33228  18.49234  
1422333571.25293  130.34239  18.53542  
1422333650.97853  130.35216  18.57999  
1422333732.41703  130.36741  18.61952  
1422333823.70994  130.38129  18.67326  
1422333914.81109  130.39336  18.7231   
1422334084.56271  130.42069  18.81437  
1422334166.21099  130.43522  18.85712  
1422334261.01503  130.44778  18.90771  
1422334332.23724  130.46043  18.94217  
1422334510.76548  130.48192  19.03612  
1422334665.72713  130.50294  19.1223   
1422334830.63841  130.53102  19.20764  
1422334904.08766  130.54092  19.24847  
1422334985.69391  130.54669  19.29455  
1422335069.9871   130.56323  19.3379   
1422335157.73026  130.57479  19.3813   
1422335239.71904  130.58929  19.42252  
1422335331.11578  130.60485  19.47305  
1422335438.57636  130.62043  19.52986  
1422335526.34191  130.63184  19.5775   
1422335603.45515  130.64446  19.61696  
1422337199.63702  130.87755  20.44178  
1422337281.96982  130.88879  20.48935  
1422337378.47219  130.90483  20.53908  
1422337536.76053  130.92485  20.61689  
1422337777.12419  130.96293  20.7404   
1422337857.53901  130.97931  20.78333  
1422338646.54202  131.08989  21.18007  
1422338723.15984  131.0976   21.22128  
1422338799.93572  131.11013  21.26107  
1422338871.90801  131.11954  21.30021  
1422338947.90353  131.13189  21.33428  
1422339022.98111  131.14437  21.37191  
1422339198.92281  131.17236  21.46028  
1422329785.92837  129.77235  16.45098  
1422330006.03963  129.80715  16.57143  
1422330169.6075   129.83024  16.66658  
1422330250.50108  129.83875  16.71225  
1422330323.58196  129.85422  16.75353  
1422330409.04672  129.86511  16.80008  
1422331246.00905  129.99281  17.26951  
1422331412.61443  130.01736  17.35881  
1422331512.57761  130.03665  17.41356  
1422331596.51885  130.04789  17.46159  
1422331672.34165  130.05728  17.50181  
1422331754.67362  130.07165  17.54442  
1422331833.04972  130.08035  17.59146  
1422331947.64648  130.09838  17.65306  
1422332137.07276  130.12436  17.75593  
1422332235.4299   130.14063  17.81232  
1422332390.26869  130.16603  17.89363  
1422332495.99483  130.17791  17.94921  
1422332658.49164  130.20523  18.04377  
1422332736.495    130.21995  18.08523  
1422332816.67543  130.23171  18.13149  
1422332934.33573  130.24483  18.19407  
1422333042.30648  130.26122  18.24842  
1422333164.8839   130.27768  18.3148   
1422333250.63378  130.29266  18.36096  
1422333343.95076  130.3077   18.40879  
1422333422.03306  130.31415  18.4579   
1422333585.12871  130.34201  18.54411  
1422333673.03442  130.35614  18.58853  
1422333846.9606   130.38207  18.68432  
1422333929.93749  130.39637  18.72872  
1422334025.02799  130.40865  18.78078  
1422334190.88129  130.43489  18.8708   
1422334274.87523  130.45108  18.91246  
1422334358.7153   130.46321  18.95589  
1422334526.01859  130.48569  19.04804  
1422334604.3895   130.49359  19.09028  
1422334712.82035  130.51325  19.14933  
1422334844.60679  130.53151  19.21824  
1422334999.50266  130.54972  19.30075  
1422335083.80809  130.5666   19.34319  
1422335172.67208  130.57339  19.38858  
1422335346.1741   130.60662  19.48071  
1422335456.91315  130.62543  19.53885  
1422335541.74535  130.63458  19.58174  
1422335616.87584  130.64788  19.62506  
1422335700.93933  130.65664  19.66552  
1422335804.17827  130.67276  19.72094  
1422335976.69291  130.69558  19.80997  
1422336060.32642  130.70962  19.85593  
1422336144.79377  130.72482  19.903    
1422337216.35209  130.88065  20.45365  
1422337401.74128  130.9079   20.55189  
1422337478.46856  130.91733  20.58885  
1422337553.57289  130.92705  20.62847  
1422337792.92097  130.96598  20.74811  
1422337873.14546  130.979    20.79154  
1422338042.80005  131.00522  20.87697  
1422338129.4239   131.01333  20.9175   
1422338224.55201  131.03035  20.96785  
1422338313.02383  131.04079  21.01409  
1422338492.18472  131.06773  21.10509  
1422338573.48848  131.07845  21.14543  
1422338660.25661  131.09096  21.18887  
1422338814.85574  131.11468  21.26714  
1422338885.70256  131.12169  21.30692  
1422338962.50418  131.1305   21.33805  
1422339051.71167  131.14831  21.38161  
1422339125.69982  131.16066  21.42291  
1422339373.32201  131.19352  21.54405  
1422339451.25066  131.20961  21.5847   
1422339536.47156  131.21872  21.62604  
1422339619.3693   131.23399  21.66952  
1422339717.72203  131.24956  21.71699  
1422339896.28281  131.27256  21.80807  
1422328929.90636  129.63912  15.96472  
1422329010.94269  129.6525   16.01211  
1422329225.18665  129.68266  16.13344  
1422329396.35209  129.71031  16.2316   
1422329536.17302  129.73747  16.31081  
1422332161.25749  130.1297   17.77383  
1422332250.81635  130.14272  17.82157  
1422332323.78032  130.15302  17.8615   
1422332592.73147  130.1969   18.00822  
1422332673.95879  130.20752  18.051    
1422332752.6317   130.21842  18.0945   
1422332837.8664   130.23507  18.14213  
1422332964.37412  130.25241  18.20935  
1422333060.67888  130.26571  18.25983  
1422333266.91371  130.29418  18.37553  
1422333361.39441  130.30847  18.42191  
1422333438.48845  130.31795  18.46506  
1422333602.09325  130.34786  18.55034  
1422333688.29258  130.35861  18.5983   
1422333776.04024  130.37127  18.64747  
1422333867.42665  130.38755  18.69296  
1422334040.46402  130.4104   18.79155  
1422334119.36693  130.42325  18.83025  
1422334207.67751  130.44074  18.87708  
1422334290.52336  130.44888  18.9192   
1422334375.30513  130.46276  18.95833  
1422334540.74447  130.48447  19.05748  
1422334727.84068  130.51481  19.15371  
1422335014.6548   130.55529  19.3101   
1422335099.11267  130.56815  19.34991  
1422335190.06268  130.57865  19.40009  
1422335269.34398  130.59276  19.44083  
1422335389.79142  130.61333  19.5039   
1422335472.04868  130.62915  19.5473   
1422335632.33402  130.6521   19.63276  
1422336721.64086  130.80607  20.20031  
1422336813.6141   130.81632  20.24323  
1422336895.5925   130.83209  20.28407  
1422337068.27037  130.85689  20.376    
1422337152.3158   130.87188  20.42012  
1422338056.60587  131.00826  20.88192  
1422338144.37535  131.01626  20.92832  
1422338328.1998   131.04234  21.02156  
1422338505.96609  131.06937  21.11187  
1422338587.30069  131.08027  21.15266  
1422338678.12445  131.09328  21.19666  
1422338828.45688  131.11732  21.27428  
1422338901.42203  131.12479  21.31169  
1422338976.66004  131.13584  21.34671  
1422339068.6457   131.15233  21.39304  
1422339139.84151  131.16073  21.42851  
